# Energy	Flux
# keV	photon/(s*keV*arcmin**2)
3.487499999999999822e+00	3.432458115415300466e-04
3.488500000000000156e+00	3.432217002038826675e-04
3.489500000000000046e+00	3.431972342877405218e-04
3.490499999999999936e+00	3.431727683715983220e-04
3.491499999999999826e+00	3.431486570339509429e-04
3.492500000000000160e+00	3.431241911178087431e-04
3.493500000000000050e+00	3.431000797801613640e-04
3.494499999999999940e+00	3.430756138640192183e-04
3.495499999999999829e+00	3.430515025263718393e-04
3.496500000000000163e+00	3.430270366102296394e-04
3.497500000000000053e+00	3.430029252725822603e-04
3.498499999999999943e+00	3.429788139349348812e-04
3.499499999999999833e+00	3.429543480187926814e-04
3.500500000000000167e+00	3.429302366811453565e-04
3.501500000000000057e+00	3.429061253434979775e-04
3.502499999999999947e+00	3.428820140058505984e-04
3.503499999999999837e+00	3.428579026682032193e-04
3.504500000000000171e+00	3.428337913305558402e-04
3.505500000000000060e+00	3.428096799929084611e-04
3.506499999999999950e+00	3.427855686552610821e-04
3.507499999999999840e+00	3.427614573176137030e-04
3.508500000000000174e+00	3.427373459799663239e-04
3.509500000000000064e+00	3.427135892208137656e-04
3.510499999999999954e+00	3.426894778831663865e-04
3.511499999999999844e+00	3.426653665455190075e-04
3.512500000000000178e+00	3.426416097863664492e-04
3.513500000000000068e+00	3.426174984487191243e-04
3.514499999999999957e+00	3.425937416895665660e-04
3.515499999999999847e+00	3.425696303519191869e-04
3.516500000000000181e+00	3.425458735927666286e-04
3.517500000000000071e+00	3.425217622551192495e-04
3.518499999999999961e+00	3.424980054959666912e-04
3.519499999999999851e+00	3.424742487368141329e-04
3.520500000000000185e+00	3.424501373991667538e-04
3.521500000000000075e+00	3.424263806400141955e-04
3.522499999999999964e+00	3.424026238808616372e-04
3.523499999999999854e+00	3.423788671217091331e-04
3.524500000000000188e+00	3.423551103625565748e-04
3.525500000000000078e+00	3.423313536034040165e-04
3.526499999999999968e+00	3.423075968442514040e-04
3.527499999999999858e+00	3.422838400850988457e-04
3.528500000000000192e+00	3.422600833259462874e-04
3.529500000000000082e+00	3.422366811452885499e-04
3.530499999999999972e+00	3.422129243861360458e-04
3.531499999999999861e+00	3.421891676269834875e-04
3.532500000000000195e+00	3.421654108678308750e-04
3.533500000000000085e+00	3.421420086871731375e-04
3.534499999999999975e+00	3.421182519280205792e-04
3.535499999999999865e+00	3.420948497473628416e-04
3.536500000000000199e+00	3.420710929882103376e-04
3.537500000000000089e+00	3.420476908075525458e-04
3.538499999999999979e+00	3.420239340483999875e-04
3.539499999999999869e+00	3.420005318677422500e-04
3.540500000000000203e+00	3.419771296870845125e-04
3.541500000000000092e+00	3.419537275064267749e-04
3.542499999999999982e+00	3.419299707472742166e-04
3.543499999999999872e+00	3.419065685666164791e-04
3.544500000000000206e+00	3.418831663859586874e-04
3.545500000000000096e+00	3.418597642053009499e-04
3.546499999999999986e+00	3.418363620246432665e-04
3.547499999999999876e+00	3.418129598439854748e-04
3.548500000000000210e+00	3.417895576633277373e-04
3.549500000000000099e+00	3.417665100611648205e-04
3.550499999999999989e+00	3.417431078805070830e-04
3.551499999999999879e+00	3.417197056998493455e-04
3.552500000000000213e+00	3.416963035191916079e-04
3.553500000000000103e+00	3.416732559170286370e-04
3.554499999999999993e+00	3.416498537363709537e-04
3.555499999999999883e+00	3.416264515557131619e-04
3.556500000000000217e+00	3.416034039535502452e-04
3.557500000000000107e+00	3.415803563513872742e-04
3.558499999999999996e+00	3.415569541707295909e-04
3.559499999999999886e+00	3.415339065685666742e-04
3.560500000000000220e+00	3.415105043879088824e-04
3.561500000000000110e+00	3.414874567857459657e-04
3.562500000000000000e+00	3.414644091835830489e-04
3.563499999999999890e+00	3.414413615814201322e-04
3.564499999999999780e+00	3.414183139792571612e-04
3.565500000000000114e+00	3.413952663770942987e-04
3.566500000000000004e+00	3.413722187749313277e-04
3.567499999999999893e+00	3.413491711727683568e-04
3.568499999999999783e+00	3.413261235706054942e-04
3.569500000000000117e+00	3.413030759684425233e-04
3.570500000000000007e+00	3.412800283662796065e-04
3.571499999999999897e+00	3.412569807641166898e-04
3.572499999999999787e+00	3.412339331619537730e-04
3.573500000000000121e+00	3.412112401382856228e-04
3.574500000000000011e+00	3.411881925361227603e-04
3.575499999999999901e+00	3.411651449339597893e-04
3.576499999999999790e+00	3.411424519102916391e-04
3.577500000000000124e+00	3.411194043081287766e-04
3.578500000000000014e+00	3.410967112844606264e-04
3.579499999999999904e+00	3.410740182607924762e-04
3.580499999999999794e+00	3.410509706586296137e-04
3.581500000000000128e+00	3.410282776349614635e-04
3.582500000000000018e+00	3.410055846112933133e-04
3.583499999999999908e+00	3.409825370091304508e-04
3.584499999999999797e+00	3.409598439854623006e-04
3.585500000000000131e+00	3.409371509617942046e-04
3.586500000000000021e+00	3.409144579381261086e-04
3.587499999999999911e+00	3.408917649144579585e-04
3.588499999999999801e+00	3.408690718907898625e-04
3.589500000000000135e+00	3.408463788671217123e-04
3.590500000000000025e+00	3.408236858434536705e-04
3.591499999999999915e+00	3.408009928197855204e-04
3.592499999999999805e+00	3.407786543746121910e-04
3.593500000000000139e+00	3.407559613509440950e-04
3.594500000000000028e+00	3.407332683272759448e-04
3.595499999999999918e+00	3.407109298821026696e-04
3.596499999999999808e+00	3.406882368584345736e-04
3.597500000000000142e+00	3.406658984132612984e-04
3.598500000000000032e+00	3.406432053895931482e-04
3.599499999999999922e+00	3.406208669444198188e-04
3.600499999999999812e+00	3.405981739207517229e-04
3.601500000000000146e+00	3.405758354755783934e-04
3.602500000000000036e+00	3.405531424519103517e-04
3.603499999999999925e+00	3.405308040067370223e-04
3.604499999999999815e+00	3.405084655615637471e-04
3.605500000000000149e+00	3.404861271163904177e-04
3.606500000000000039e+00	3.404637886712171425e-04
3.607499999999999929e+00	3.404414502260438131e-04
3.608499999999999819e+00	3.404191117808705379e-04
3.609500000000000153e+00	3.403967733356972085e-04
3.610500000000000043e+00	3.403744348905239333e-04
3.611499999999999932e+00	3.403520964453506038e-04
3.612499999999999822e+00	3.403297580001773287e-04
3.613500000000000156e+00	3.403074195550039992e-04
3.614500000000000046e+00	3.402854356883255448e-04
3.615499999999999936e+00	3.402630972431522154e-04
3.616499999999999826e+00	3.402407587979789402e-04
3.617500000000000160e+00	3.402187749313004316e-04
3.618500000000000050e+00	3.401964364861271564e-04
3.619499999999999940e+00	3.401744526194486478e-04
3.620499999999999829e+00	3.401521141742753726e-04
3.621500000000000163e+00	3.401301303075968639e-04
3.622500000000000053e+00	3.401077918624235887e-04
3.623499999999999943e+00	3.400858079957450801e-04
3.624499999999999833e+00	3.400638241290666257e-04
3.625500000000000167e+00	3.400418402623881170e-04
3.626500000000000057e+00	3.400198563957096084e-04
3.627499999999999947e+00	3.399975179505363332e-04
3.628499999999999837e+00	3.399755340838578246e-04
3.629500000000000171e+00	3.399535502171793701e-04
3.630500000000000060e+00	3.399315663505008615e-04
3.631499999999999950e+00	3.399095824838224071e-04
3.632499999999999840e+00	3.398879531956387192e-04
3.633500000000000174e+00	3.398659693289602106e-04
3.634500000000000064e+00	3.398439854622817562e-04
3.635499999999999954e+00	3.398220015956032476e-04
3.636499999999999844e+00	3.398003723074196139e-04
3.637500000000000178e+00	3.397783884407410511e-04
3.638500000000000068e+00	3.397564045740625966e-04
3.639499999999999957e+00	3.397347752858789630e-04
3.640499999999999847e+00	3.397127914192004544e-04
3.641500000000000181e+00	3.396911621310167665e-04
3.642500000000000071e+00	3.396695328428331329e-04
3.643499999999999961e+00	3.396475489761546242e-04
3.644499999999999851e+00	3.396259196879709364e-04
3.645500000000000185e+00	3.396042903997872485e-04
3.646500000000000075e+00	3.395823065331087941e-04
3.647499999999999964e+00	3.395606772449251604e-04
3.648499999999999854e+00	3.395390479567414184e-04
3.649500000000000188e+00	3.395174186685577847e-04
3.650500000000000078e+00	3.394957893803741511e-04
3.651499999999999968e+00	3.394741600921904090e-04
3.652499999999999858e+00	3.394525308040067754e-04
3.653500000000000192e+00	3.394309015158230875e-04
3.654500000000000082e+00	3.394092722276393997e-04
3.655499999999999972e+00	3.393879975179505868e-04
3.656499999999999861e+00	3.393663682297668989e-04
3.657500000000000195e+00	3.393447389415832111e-04
3.658500000000000085e+00	3.393234642318943440e-04
3.659499999999999975e+00	3.393018349437107103e-04
3.660499999999999865e+00	3.392805602340218433e-04
3.661500000000000199e+00	3.392589309458381554e-04
3.662500000000000089e+00	3.392376562361492883e-04
3.663499999999999979e+00	3.392160269479656547e-04
3.664499999999999869e+00	3.391947522382767334e-04
3.665500000000000203e+00	3.391734775285879205e-04
3.666500000000000092e+00	3.391518482404042869e-04
3.667499999999999982e+00	3.391305735307153656e-04
3.668499999999999872e+00	3.391092988210264985e-04
3.669500000000000206e+00	3.390880241113376856e-04
3.670500000000000096e+00	3.390667494016488186e-04
3.671499999999999986e+00	3.390454746919599515e-04
3.672499999999999876e+00	3.390241999822710844e-04
3.673500000000000210e+00	3.390029252725822715e-04
3.674500000000000099e+00	3.389816505628934044e-04
3.675499999999999989e+00	3.389603758532044831e-04
3.676499999999999879e+00	3.389391011435156703e-04
3.677500000000000213e+00	3.389181810123216240e-04
3.678500000000000103e+00	3.388969063026328111e-04
3.679499999999999993e+00	3.388756315929439440e-04
3.680499999999999883e+00	3.388547114617498435e-04
3.681500000000000217e+00	3.388334367520610306e-04
3.682500000000000107e+00	3.388125166208669843e-04
3.683499999999999996e+00	3.387912419111781172e-04
3.684499999999999886e+00	3.387703217799840709e-04
3.685500000000000220e+00	3.387490470702952039e-04
3.686500000000000110e+00	3.387281269391011576e-04
3.687500000000000000e+00	3.387072068079071113e-04
3.688499999999999890e+00	3.386862866767131192e-04
3.689499999999999780e+00	3.386653665455190729e-04
3.690500000000000114e+00	3.386440918358301516e-04
3.691500000000000004e+00	3.386231717046361053e-04
3.692499999999999893e+00	3.386022515734421132e-04
3.693499999999999783e+00	3.385813314422480669e-04
3.694500000000000117e+00	3.385604113110540206e-04
3.695500000000000007e+00	3.385398457583547950e-04
3.696499999999999897e+00	3.385189256271606945e-04
3.697499999999999787e+00	3.384980054959667024e-04
3.698500000000000121e+00	3.384770853647726561e-04
3.699500000000000011e+00	3.384565198120734306e-04
3.700499999999999901e+00	3.384355996808793843e-04
3.701499999999999790e+00	3.384146795496853380e-04
3.702500000000000124e+00	3.383941139969861124e-04
3.703500000000000014e+00	3.383731938657920661e-04
3.704499999999999904e+00	3.383526283130928406e-04
3.705499999999999794e+00	3.383317081818987943e-04
3.706500000000000128e+00	3.383111426291995688e-04
3.707500000000000018e+00	3.382905770765003432e-04
3.708499999999999908e+00	3.382696569453062969e-04
3.709499999999999797e+00	3.382490913926070714e-04
3.710500000000000131e+00	3.382285258399078459e-04
3.711500000000000021e+00	3.382079602872086204e-04
3.712499999999999911e+00	3.381873947345093948e-04
3.713499999999999801e+00	3.381668291818101693e-04
3.714500000000000135e+00	3.381462636291108896e-04
3.715500000000000025e+00	3.381256980764116640e-04
3.716499999999999915e+00	3.381051325237124385e-04
3.717499999999999805e+00	3.380845669710132130e-04
3.718500000000000139e+00	3.380640014183139874e-04
3.719500000000000028e+00	3.380437904441095827e-04
3.720499999999999918e+00	3.380232248914103572e-04
3.721499999999999808e+00	3.380026593387111316e-04
3.722500000000000142e+00	3.379824483645067269e-04
3.723500000000000032e+00	3.379618828118075013e-04
3.724499999999999922e+00	3.379416718376030966e-04
3.725499999999999812e+00	3.379211062849038711e-04
3.726500000000000146e+00	3.379008953106994663e-04
3.727500000000000036e+00	3.378803297580002408e-04
3.728499999999999925e+00	3.378601187837957818e-04
3.729499999999999815e+00	3.378399078095913771e-04
3.730500000000000149e+00	3.378193422568921515e-04
3.731500000000000039e+00	3.377991312826877468e-04
3.732499999999999929e+00	3.377789203084833420e-04
3.733499999999999819e+00	3.377587093342789373e-04
3.734500000000000153e+00	3.377384983600744783e-04
3.735500000000000043e+00	3.377182873858700736e-04
3.736499999999999932e+00	3.376980764116656688e-04
3.737499999999999822e+00	3.376778654374612641e-04
3.738500000000000156e+00	3.376576544632568593e-04
3.739500000000000046e+00	3.376374434890524545e-04
3.740499999999999936e+00	3.376175870933428164e-04
3.741499999999999826e+00	3.375973761191384116e-04
3.742500000000000160e+00	3.375771651449340069e-04
3.743500000000000050e+00	3.375573087492243687e-04
3.744499999999999940e+00	3.375370977750199639e-04
3.745499999999999829e+00	3.375172413793103799e-04
3.746500000000000163e+00	3.374970304051059752e-04
3.747500000000000053e+00	3.374771740093963370e-04
3.748499999999999943e+00	3.374569630351919322e-04
3.749499999999999833e+00	3.374371066394823483e-04
3.750500000000000167e+00	3.374172502437727101e-04
3.751500000000000057e+00	3.373970392695683053e-04
3.752499999999999947e+00	3.373771828738587213e-04
3.753499999999999837e+00	3.373573264781491374e-04
3.754500000000000171e+00	3.373374700824395534e-04
3.755500000000000060e+00	3.373176136867299152e-04
3.756499999999999950e+00	3.372977572910203312e-04
3.757499999999999840e+00	3.372779008953107473e-04
3.758500000000000174e+00	3.372580444996011091e-04
3.759500000000000064e+00	3.372381881038915251e-04
3.760499999999999954e+00	3.372183317081818869e-04
3.761499999999999844e+00	3.371984753124723029e-04
3.762500000000000178e+00	3.371789734952575397e-04
3.763500000000000068e+00	3.371591170995479557e-04
3.764499999999999957e+00	3.371392607038383718e-04
3.765499999999999847e+00	3.371197588866235544e-04
3.766500000000000181e+00	3.370999024909139704e-04
3.767500000000000071e+00	3.370804006736991530e-04
3.768499999999999961e+00	3.370605442779895690e-04
3.769499999999999851e+00	3.370410424607748058e-04
3.770500000000000185e+00	3.370211860650652218e-04
3.771500000000000075e+00	3.370016842478504044e-04
3.772499999999999964e+00	3.369821824306355870e-04
3.773499999999999854e+00	3.369626806134208238e-04
3.774500000000000188e+00	3.369428242177111856e-04
3.775500000000000078e+00	3.369233224004964224e-04
3.776499999999999968e+00	3.369038205832816592e-04
3.777499999999999858e+00	3.368843187660668960e-04
3.778500000000000192e+00	3.368648169488520786e-04
3.779500000000000082e+00	3.368453151316372612e-04
3.780499999999999972e+00	3.368258133144224980e-04
3.781499999999999861e+00	3.368063114972077348e-04
3.782500000000000195e+00	3.367871642584877381e-04
3.783500000000000085e+00	3.367676624412729749e-04
3.784499999999999975e+00	3.367481606240581575e-04
3.785499999999999865e+00	3.367290133853382151e-04
3.786500000000000199e+00	3.367095115681234519e-04
3.787500000000000089e+00	3.366900097509086345e-04
3.788499999999999979e+00	3.366708625121886378e-04
3.789499999999999869e+00	3.366513606949738746e-04
3.790500000000000203e+00	3.366322134562539322e-04
3.791500000000000092e+00	3.366127116390391148e-04
3.792499999999999982e+00	3.365935644003191724e-04
3.793499999999999872e+00	3.365744171615991757e-04
3.794500000000000206e+00	3.365552699228792333e-04
3.795500000000000096e+00	3.365357681056644159e-04
3.796499999999999986e+00	3.365166208669444193e-04
3.797499999999999876e+00	3.364974736282244768e-04
3.798500000000000210e+00	3.364783263895045344e-04
3.799500000000000099e+00	3.364591791507845378e-04
3.800499999999999989e+00	3.364400319120645412e-04
3.801499999999999879e+00	3.364208846733445445e-04
3.802500000000000213e+00	3.364017374346246563e-04
3.803500000000000103e+00	3.363825901959046597e-04
3.804499999999999993e+00	3.363637975356794838e-04
