# Energy	Flux
# keV		photon/(cm**2*s*keV*arcmin**2)
5.222499847412109375e+00	8.193632142814184370e-05
5.223500251770019531e+00	8.190570521377481001e-05
5.224499702453613281e+00	8.187170481100460593e-05
5.225500106811523438e+00	8.183573257085249549e-05
5.226500034332275391e+00	8.179839084280884681e-05
5.227499961853027344e+00	8.176014586802153583e-05
5.228500366210937500e+00	8.172151317815349453e-05
5.229499816894531250e+00	8.168185790881257301e-05
5.230500221252441406e+00	8.164103444024942602e-05
5.231499671936035156e+00	8.159907328189895713e-05
5.232500076293945312e+00	8.155633829721271530e-05
5.233500003814697266e+00	8.151408169770467827e-05
5.234499931335449219e+00	8.147293484941751799e-05
5.235500335693359375e+00	8.143431766976445591e-05
5.236499786376953125e+00	8.139955761311159338e-05
5.237500190734863281e+00	8.136846690505560432e-05
5.238499641418457031e+00	8.134092256358408399e-05
5.239500045776367188e+00	8.131678072413944997e-05
5.240499973297119141e+00	8.129561606514131120e-05
5.241499900817871094e+00	8.127664090112596523e-05
5.242500305175781250e+00	8.125878769656551281e-05
5.243499755859375000e+00	8.124140929414048074e-05
5.244500160217285156e+00	8.122467462431549727e-05
5.245499610900878906e+00	8.120825182466650594e-05
5.246500015258789062e+00	8.119194429748791662e-05
5.247500419616699219e+00	8.117741105319900520e-05
5.248499870300292969e+00	8.116554715945664515e-05
5.249500274658203125e+00	8.115674999159835999e-05
5.250499725341796875e+00	8.115285800627250121e-05
5.251500129699707031e+00	8.115424799438177375e-05
5.252499580383300781e+00	8.115947868112215180e-05
5.253499984741210938e+00	8.116808207192119189e-05
5.254500389099121094e+00	8.118060587876642028e-05
5.255499839782714844e+00	8.119757103211674900e-05
5.256500244140625000e+00	8.121942841974352486e-05
5.257499694824218750e+00	8.124655177596111803e-05
5.258500099182128906e+00	8.127744445312155158e-05
5.259500026702880859e+00	8.131086577110304900e-05
5.260499954223632812e+00	8.134611342688442489e-05
5.261500358581542969e+00	8.138273668120104122e-05
5.262499809265136719e+00	8.142150722576722540e-05
5.263500213623046875e+00	8.146200637769367516e-05
5.264499664306640625e+00	8.150266672814123620e-05
5.265500068664550781e+00	8.154267181022219820e-05
5.266499996185302734e+00	8.158154842587890553e-05
5.267499923706054688e+00	8.161754447999227627e-05
5.268500328063964844e+00	8.164804211548636580e-05
5.269499778747558594e+00	8.167282320973873883e-05
5.270500183105468750e+00	8.169503657329889681e-05
5.271499633789062500e+00	8.171631197440476675e-05
5.272500038146972656e+00	8.173641902459459528e-05
5.273499965667724609e+00	8.175509319233709962e-05
5.274499893188476562e+00	8.177158437978495991e-05
5.275500297546386719e+00	8.178430077163543663e-05
5.276499748229980469e+00	8.179178017491608858e-05
5.277500152587890625e+00	8.179252032688222654e-05
5.278499603271484375e+00	8.178524790701862063e-05
5.279500007629394531e+00	8.176937669024385324e-05
5.280500411987304688e+00	8.174457871985065524e-05
5.281499862670898438e+00	8.171166562393788926e-05
5.282500267028808594e+00	8.167201508316110630e-05
5.283499717712402344e+00	8.162656782220355722e-05
5.284500122070312500e+00	8.157509433561193095e-05
5.285499572753906250e+00	8.151770547553154804e-05
5.286499977111816406e+00	8.145528877568114121e-05
5.287500381469726562e+00	8.138933674843137531e-05
5.288499832153320312e+00	8.132094206531131312e-05
5.289500236511230469e+00	8.125099059957187645e-05
5.290499687194824219e+00	8.118025259275838768e-05
5.291500091552734375e+00	8.110987867126949133e-05
5.292500019073486328e+00	8.104169711226060239e-05
5.293499946594238281e+00	8.097594208106255052e-05
5.294500350952148438e+00	8.091308984140788900e-05
5.295499801635742188e+00	8.085546335008739487e-05
5.296500205993652344e+00	8.080449709790885049e-05
5.297499656677246094e+00	8.076041659783811464e-05
5.298500061035156250e+00	8.072424996055001527e-05
5.299499988555908203e+00	8.069576150270939968e-05
5.300499916076660156e+00	8.067417390221239394e-05
5.301500320434570312e+00	8.065993274573763662e-05
5.302499771118164062e+00	8.065294721286082652e-05
5.303500175476074219e+00	8.065161022666520298e-05
5.304499626159667969e+00	8.065455856413489028e-05
5.305500030517578125e+00	8.066188591132413704e-05
5.306500434875488281e+00	8.067270570455488160e-05
5.307499885559082031e+00	8.068619896239902570e-05
5.308500289916992188e+00	8.070288884938118341e-05
5.309499740600585938e+00	8.072237197291619087e-05
5.310500144958496094e+00	8.074365767990742413e-05
5.311499595642089844e+00	8.076507854261483893e-05
5.312500000000000000e+00	8.078449188385827470e-05
5.313500404357910156e+00	8.080078549083922785e-05
5.314499855041503906e+00	8.081315919413988567e-05
5.315500259399414062e+00	8.082020877385237469e-05
5.316499710083007812e+00	8.082129736727818525e-05
5.317500114440917969e+00	8.081651294397168778e-05
5.318499565124511719e+00	8.080544031630567032e-05
5.319499969482421875e+00	8.078630906575634063e-05
5.320500373840332031e+00	8.075642448986636399e-05
5.321499824523925781e+00	8.071408504823993503e-05
5.322500228881835938e+00	8.065938020388703836e-05
5.323499679565429688e+00	8.059290984157460266e-05
5.324500083923339844e+00	8.051556453263919314e-05
5.325500011444091797e+00	8.042870424190395190e-05
5.326499938964843750e+00	8.033289275523155983e-05
5.327500343322753906e+00	8.023009667206837685e-05
5.328499794006347656e+00	8.012276072375052924e-05
5.329500198364257812e+00	8.001256013941524415e-05
5.330499649047851562e+00	7.990147816852855554e-05
5.331500053405761719e+00	7.979142434611306682e-05
5.332499980926513672e+00	7.968383639760928260e-05
5.333499908447265625e+00	7.957956995065059076e-05
5.334500312805175781e+00	7.947948081946837643e-05
5.335499763488769531e+00	7.938467435149804748e-05
5.336500167846679688e+00	7.929580460278964666e-05
5.337499618530273438e+00	7.921318668336371598e-05
5.338500022888183594e+00	7.913812352716306732e-05
5.339500427246093750e+00	7.907167626479140151e-05
5.340499877929687500e+00	7.901331574942414902e-05
5.341500282287597656e+00	7.896187713767761354e-05
5.342499732971191406e+00	7.891636678980797309e-05
5.343500137329101562e+00	7.887706435900828641e-05
5.344499588012695312e+00	7.884487003428522305e-05
5.345499992370605469e+00	7.881939787212559161e-05
5.346500396728515625e+00	7.879989307318952679e-05
5.347499847412109375e+00	7.878675085424366334e-05
5.348500251770019531e+00	7.878056397944939242e-05
5.349499702453613281e+00	7.878162277127705626e-05
5.350500106811523438e+00	7.878917457068564621e-05
5.351500034332275391e+00	7.880152322144146721e-05
5.352499961853027344e+00	7.881738755894053463e-05
5.353500366210937500e+00	7.883564124874476396e-05
5.354499816894531250e+00	7.885512027490295534e-05
5.355500221252441406e+00	7.887413313344958127e-05
5.356499671936035156e+00	7.889283557531412937e-05
5.357500076293945312e+00	7.891163356730315781e-05
5.358500003814697266e+00	7.892919680351023163e-05
5.359499931335449219e+00	7.894526582409581896e-05
5.360500335693359375e+00	7.896088390465703065e-05
5.361499786376953125e+00	7.897661079154379116e-05
5.362500190734863281e+00	7.899289937784204931e-05
5.363499641418457031e+00	7.901042149583590516e-05
5.364500045776367188e+00	7.902928631477521134e-05
5.365499973297119141e+00	7.905045797307265650e-05
5.366499900817871094e+00	7.907439111095243079e-05
5.367500305175781250e+00	7.910125149803568152e-05
5.368499755859375000e+00	7.913163185742861435e-05
5.369500160217285156e+00	7.916545609912035032e-05
5.370499610900878906e+00	7.920361014847492379e-05
5.371500015258789062e+00	7.924861136725921062e-05
5.372500419616699219e+00	7.930192289738026781e-05
5.373499870300292969e+00	7.936329976232527864e-05
5.374500274658203125e+00	7.943152869184883717e-05
5.375499725341796875e+00	7.950565633518463858e-05
5.376500129699707031e+00	7.958616080651005522e-05
5.377499580383300781e+00	7.967247341770823936e-05
5.378499984741210938e+00	7.976344324198604444e-05
5.379500389099121094e+00	7.985807370305129157e-05
5.380499839782714844e+00	7.995441682693687222e-05
5.381500244140625000e+00	8.005107588523679789e-05
5.382499694824218750e+00	8.014678935016795341e-05
5.383500099182128906e+00	8.024043326672981652e-05
5.384500026702880859e+00	8.033131934434087503e-05
5.385499954223632812e+00	8.041796168660304508e-05
5.386500358581542969e+00	8.049976489905689720e-05
5.387499809265136719e+00	8.057617485743654980e-05
5.388500213623046875e+00	8.064481249761248005e-05
5.389499664306640625e+00	8.070312344047426241e-05
5.390500068664550781e+00	8.075013551895814069e-05
5.391499996185302734e+00	8.078659676991272419e-05
5.392499923706054688e+00	8.081293098219854368e-05
5.393500328063964844e+00	8.082942376504358530e-05
5.394499778747558594e+00	8.083648088712270792e-05
5.395500183105468750e+00	8.083327261503086777e-05
5.396499633789062500e+00	8.081965679337650785e-05
5.397500038146972656e+00	8.079595328912384270e-05
5.398499965667724609e+00	8.076250087492043437e-05
5.399499893188476562e+00	8.072072078256769135e-05
5.400500297546386719e+00	8.067204291611594917e-05
5.401499748229980469e+00	8.061756788945425645e-05
5.402500152587890625e+00	8.055889076755620303e-05
5.403499603271484375e+00	8.049905719303440969e-05
5.404500007629394531e+00	8.043960655526587341e-05
5.405500411987304688e+00	8.038144138054794372e-05
5.406499862670898438e+00	8.032600465504738743e-05
5.407500267028808594e+00	8.027385523707249496e-05
5.408499717712402344e+00	8.022546509635372180e-05
5.409500122070312500e+00	8.018135205389666557e-05
5.410499572753906250e+00	8.014149336035851143e-05
5.411499977111816406e+00	8.010606201608021378e-05
5.412500381469726562e+00	8.007542404276779947e-05
5.413499832153320312e+00	8.004962454738327087e-05
5.414500236511230469e+00	8.002968370443180369e-05
5.415499687194824219e+00	8.001523260031900928e-05
5.416500091552734375e+00	8.000656922913811542e-05
5.417500019073486328e+00	8.000472388467383053e-05
5.418499946594238281e+00	8.000983080643376665e-05
5.419500350952148438e+00	8.002371944991320803e-05
5.420499801635742188e+00	8.004629344311798883e-05
5.421500205993652344e+00	8.007560219795727997e-05
5.422499656677246094e+00	8.011043001371048863e-05
5.423500061035156250e+00	8.015035029512833635e-05
5.424499988555908203e+00	8.019557457411001131e-05
5.425499916076660156e+00	8.024517936211423327e-05
5.426500320434570312e+00	8.029745364898138369e-05
5.427499771118164062e+00	8.035074946228319671e-05
5.428500175476074219e+00	8.040438400119107238e-05
5.429499626159667969e+00	8.045821233247376855e-05
5.430500030517578125e+00	8.051192876069392416e-05
5.431500434875488281e+00	8.056456348547962716e-05
5.432499885559082031e+00	8.061523385711696649e-05
5.433500289916992188e+00	8.066273774717122266e-05
5.434499740600585938e+00	8.070664140288795138e-05
5.435500144958496094e+00	8.074697087576390079e-05
5.436499595642089844e+00	8.078258198219209329e-05
5.437500000000000000e+00	8.081265027044344702e-05
5.438500404357910156e+00	8.083768282733216470e-05
5.439499855041503906e+00	8.085917734629733539e-05
5.440500259399414062e+00	8.087770603606780429e-05
5.441499710083007812e+00	8.089295916525019272e-05
5.442500114440917969e+00	8.090455599978813082e-05
5.443499565124511719e+00	8.091082420526341543e-05
5.444499969482421875e+00	8.090926429278822362e-05
5.445500373840332031e+00	8.090089966768314019e-05
5.446499824523925781e+00	8.088791242288237936e-05
5.447500228881835938e+00	8.087054242076901643e-05
5.448499679565429688e+00	8.084802974630936106e-05
5.449500083923339844e+00	8.081838137094651212e-05
5.450500011444091797e+00	8.078068055918422551e-05
5.451499938964843750e+00	8.073627535949386754e-05
5.452500343322753906e+00	8.068633918635466872e-05
5.453499794006347656e+00	8.063043296094520474e-05
5.454500198364257812e+00	8.056945588072410140e-05
5.455499649047851562e+00	8.050461491109282928e-05
5.456500053405761719e+00	8.043593382830763433e-05
5.457499980926513672e+00	8.036416283921573591e-05
5.458499908447265625e+00	8.029053895251214116e-05
5.459500312805175781e+00	8.021664381016309180e-05
5.460499763488769531e+00	8.014493947635730170e-05
5.461500167846679688e+00	8.007729273253428399e-05
5.462499618530273438e+00	8.001426224452628914e-05
5.463500022888183594e+00	7.995577314466405629e-05
5.464500427246093750e+00	7.990120582692069912e-05
5.465499877929687500e+00	7.985119305296068044e-05
5.466500282287597656e+00	7.980615557347482604e-05
5.467499732971191406e+00	7.976555953142929303e-05
5.468500137329101562e+00	7.972967717002729562e-05
5.469499588012695312e+00	7.969809309386144478e-05
5.470499992370605469e+00	7.967034164388562775e-05
5.471500396728515625e+00	7.964633479042861845e-05
5.472499847412109375e+00	7.962611820105407385e-05
5.473500251770019531e+00	7.960960767704825111e-05
5.474499702453613281e+00	7.959678323304275529e-05
5.475500106811523438e+00	7.958837280479583425e-05
5.476500034332275391e+00	7.958535012836948498e-05
5.477499961853027344e+00	7.958793810204832183e-05
5.478500366210937500e+00	7.959406325702915572e-05
5.479499816894531250e+00	7.960171900125679277e-05
5.480500221252441406e+00	7.961052175576385662e-05
5.481499671936035156e+00	7.961875563600737463e-05
5.482500076293945312e+00	7.962353969549079181e-05
5.483500003814697266e+00	7.962422023146130444e-05
5.484499931335449219e+00	7.962104935476780633e-05
5.485500335693359375e+00	7.961335863365574339e-05
5.486499786376953125e+00	7.959990257019159440e-05
5.487500190734863281e+00	7.957994713862693215e-05
5.488499641418457031e+00	7.955335145297182987e-05
5.489500045776367188e+00	7.952025457688170827e-05
5.490499973297119141e+00	7.948100323899188601e-05
5.491499900817871094e+00	7.943555058663578699e-05
5.492500305175781250e+00	7.938421040888821330e-05
5.493499755859375000e+00	7.932942199952863630e-05
5.494500160217285156e+00	7.927411710518839387e-05
5.495499610900878906e+00	7.921827424984280561e-05
5.496500015258789062e+00	7.916088163686466343e-05
5.497500419616699219e+00	7.910131989086100662e-05
5.498499870300292969e+00	7.903842558968572391e-05
5.499500274658203125e+00	7.897287520207047266e-05
5.500499725341796875e+00	7.890626322917541533e-05
5.501500129699707031e+00	7.883844862527727396e-05
5.502499580383300781e+00	7.877048334430280716e-05
5.503499984741210938e+00	7.870485859319466693e-05
5.504500389099121094e+00	7.864299481699806287e-05
5.505499839782714844e+00	7.858513168315784780e-05
5.506500244140625000e+00	7.853121796906575413e-05
5.507499694824218750e+00	7.848254199837898328e-05
5.508500099182128906e+00	7.844071251881723690e-05
5.509500026702880859e+00	7.840623150027632693e-05
5.510499954223632812e+00	7.837909951951422800e-05
5.511500358581542969e+00	7.835902602570119294e-05
5.512499809265136719e+00	7.834622245250292259e-05
5.513500213623046875e+00	7.834160915829143702e-05
5.514499664306640625e+00	7.834602990450801317e-05
5.515500068664550781e+00	7.835955515644140639e-05
5.516499996185302734e+00	7.838142840328658041e-05
5.517499923706054688e+00	7.841049863806427321e-05
5.518500328063964844e+00	7.844572915052953129e-05
5.519499778747558594e+00	7.848563562143480389e-05
5.520500183105468750e+00	7.852869503464900635e-05
5.521499633789062500e+00	7.857429840905196851e-05
5.522500038146972656e+00	7.862172655218720651e-05
5.523499965667724609e+00	7.866937287243376390e-05
5.524499893188476562e+00	7.871578504337172074e-05
5.525500297546386719e+00	7.876016102579144024e-05
5.526499748229980469e+00	7.880088979380808322e-05
5.527500152587890625e+00	7.883622508852781540e-05
5.528499603271484375e+00	7.886594258610093923e-05
5.529500007629394531e+00	7.889011683334081133e-05
5.530500411987304688e+00	7.890768319532760376e-05
5.531499862670898438e+00	7.891841720870064404e-05
5.532500267028808594e+00	7.892290307580547559e-05
5.533499717712402344e+00	7.892103500606372033e-05
5.534500122070312500e+00	7.891221163611281553e-05
5.535499572753906250e+00	7.889741321435216688e-05
5.536499977111816406e+00	7.887876559254798875e-05
5.537500381469726562e+00	7.885694835835364467e-05
5.538499832153320312e+00	7.883186751040582787e-05
5.539500236511230469e+00	7.880309501296213579e-05
5.540499687194824219e+00	7.877115471704373712e-05
